2026-07-27 23:46:26,321 | INFO     | MarketStateClassifier initialised
2026-07-27 23:46:33,602 | INFO     | [CSVWriter] Writing 50 rows to data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M15.csv
2026-07-27 23:46:33,742 | INFO     | [CSVWriter] Successfully wrote 50 rows to data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M15.csv
2026-07-27 23:46:33,758 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M15.csv
2026-07-27 23:46:33,773 | INFO     | [CSVQueue] Queue size: 0
2026-07-27 23:46:34,872 | INFO     | [WS] Subscribed live candles stream for EURUSD (M1, count=100)
2026-07-27 23:46:36,180 | INFO     | [WS] Subscribed live candles stream for EURUSD (M5, count=250)
2026-07-27 23:46:37,434 | INFO     | [WS] Subscribed live candles stream for EURUSD-OTC (M1, count=100)
2026-07-27 23:46:39,730 | INFO     | [WS] Subscribed live candles stream for EURUSD-OTC (M5, count=250)
2026-07-27 23:46:41,077 | INFO     | [WS] Subscribed live candles stream for GBPUSD-OTC (M1, count=100)
2026-07-27 23:46:42,351 | INFO     | [WS] Subscribed live candles stream for GBPUSD-OTC (M5, count=250)
2026-07-27 23:46:44,640 | INFO     | [WS] Subscribed live candles stream for EURGBP-OTC (M1, count=100)
2026-07-27 23:46:46,028 | INFO     | [WS] Subscribed live candles stream for EURGBP-OTC (M5, count=250)
2026-07-27 23:46:46,034 | INFO     | เข้าสู่การวิเคราะห์สัญญาณในอีก 17 วินาที  (เริ่ม 23:47:03)
2026-07-27 23:47:03,293 | INFO     | [DataAdapter] Starting update for EURUSD
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Refreshing M1 data for EURUSD
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Starting update for EURUSD-OTC
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Starting update for GBPUSD-OTC
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Refreshing M1 data for EURUSD-OTC
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Refreshing M1 data for GBPUSD-OTC
2026-07-27 23:47:03,294 | INFO     | [DataAdapter] Starting update for EURGBP-OTC
2026-07-27 23:47:03,354 | INFO     | [DataAdapter] Refreshing M1 data for EURGBP-OTC
2026-07-27 23:47:03,527 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 3 candles
2026-07-27 23:47:03,609 | ERROR    | [DataAdapter] Anomaly detection failed for EURUSD: 'zero_volume_detected'
2026-07-27 23:47:03,618 | ERROR    | [DataAdapter] update failed for EURUSD: Zero Tolerance: Anomaly detection failed for EURUSD: 'zero_volume_detected'
2026-07-27 23:47:03,633 | ERROR    | [DataAdapter] Zero Tolerance: stopping immediately - no retry allowed
2026-07-27 23:47:03,772 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 3 candles
2026-07-27 23:47:03,786 | INFO     | [DataAdapter] M1 anomaly detection completed for EURUSD-OTC in 0.005s
2026-07-27 23:47:03,849 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv - Queue size: 0
2026-07-27 23:47:03,864 | INFO     | [DataAdapter] M1 data refresh completed for EURUSD-OTC
2026-07-27 23:47:03,879 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-27 23:47:03,879 | INFO     | [DataAdapter] Refreshing M5 data for EURUSD-OTC
2026-07-27 23:47:03,910 | INFO     | [CSVWriter] Writing 99 rows to data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-27 23:47:03,990 | INFO     | [DataAdapter] M5 anomaly detection completed for EURUSD-OTC
2026-07-27 23:47:04,001 | INFO     | [DataAdapter] M5 data refresh completed for EURUSD-OTC
2026-07-27 23:47:04,017 | INFO     | [DataAdapter] Refreshing M15 data for EURUSD-OTC
2026-07-27 23:47:04,094 | INFO     | [DataAdapter] M15 anomaly detection completed for EURUSD-OTC
2026-07-27 23:47:04,109 | INFO     | [DataAdapter] M15 data refresh completed for EURUSD-OTC
2026-07-27 23:47:04,110 | INFO     | [DataAdapter] Anomaly statistics for EURUSD-OTC: {'total_calls': 1, 'response_times': [0.004968404769897461], 'spike_count': 0, 'zero_volume_count': 0, 'impossible_candle_count': 0, 'consecutive_anomalies': 0, 'avg_response_time': np.float64(0.004968404769897461), 'max_response_time': np.float64(0.004968404769897461), 'min_response_time': np.float64(0.004968404769897461)}
2026-07-27 23:47:04,278 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-27 23:47:04,294 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-27 23:47:04,325 | INFO     | [CSVQueue] Queue size: 0
2026-07-27 23:47:04,341 | INFO     | [IQOPTION] REST fetch succeeded for GBPUSD-OTC: 3 candles
2026-07-27 23:47:04,369 | INFO     | [DataAdapter] M1 anomaly detection completed for GBPUSD-OTC in 0.004s
2026-07-27 23:47:04,510 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv - Queue size: 0
2026-07-27 23:47:04,526 | INFO     | [DataAdapter] M1 data refresh completed for GBPUSD-OTC
2026-07-27 23:47:04,541 | INFO     | [DataAdapter] Refreshing M5 data for GBPUSD-OTC
2026-07-27 23:47:04,541 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv
2026-07-27 23:47:04,563 | INFO     | [DataAdapter] M5 anomaly detection completed for GBPUSD-OTC
2026-07-27 23:47:04,572 | INFO     | [CSVWriter] Writing 99 rows to data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv
2026-07-27 23:47:04,572 | INFO     | [IQOPTION] REST fetch succeeded for EURGBP-OTC: 3 candles
2026-07-27 23:47:04,572 | INFO     | [DataAdapter] M5 data refresh completed for GBPUSD-OTC
2026-07-27 23:47:04,577 | INFO     | [DataAdapter] Refreshing M15 data for GBPUSD-OTC
2026-07-27 23:47:04,582 | INFO     | [DataAdapter] M15 anomaly detection completed for GBPUSD-OTC
2026-07-27 23:47:04,582 | INFO     | [DataAdapter] M15 data refresh completed for GBPUSD-OTC
2026-07-27 23:47:04,582 | INFO     | [DataAdapter] Anomaly statistics for GBPUSD-OTC: {'total_calls': 2, 'response_times': [0.004968404769897461, 0.004008054733276367], 'spike_count': 0, 'zero_volume_count': 0, 'impossible_candle_count': 0, 'consecutive_anomalies': 0, 'avg_response_time': np.float64(0.004488229751586914), 'max_response_time': np.float64(0.004968404769897461), 'min_response_time': np.float64(0.004008054733276367)}
2026-07-27 23:47:04,592 | INFO     | [DataAdapter] M1 anomaly detection completed for EURGBP-OTC in 0.006s
2026-07-27 23:47:04,596 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv - Queue size: 0
2026-07-27 23:47:04,597 | INFO     | [DataAdapter] M1 data refresh completed for EURGBP-OTC
2026-07-27 23:47:04,597 | INFO     | [DataAdapter] Refreshing M5 data for EURGBP-OTC
2026-07-27 23:47:04,603 | INFO     | [DataAdapter] M5 anomaly detection completed for EURGBP-OTC
2026-07-27 23:47:04,603 | INFO     | [DataAdapter] M5 data refresh completed for EURGBP-OTC
2026-07-27 23:47:04,603 | INFO     | [DataAdapter] Refreshing M15 data for EURGBP-OTC
2026-07-27 23:47:04,608 | INFO     | [DataAdapter] M15 anomaly detection completed for EURGBP-OTC
2026-07-27 23:47:04,609 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv
2026-07-27 23:47:04,609 | INFO     | [DataAdapter] M15 data refresh completed for EURGBP-OTC
2026-07-27 23:47:04,609 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\GBPUSD-OTC\GBPUSD-OTC_M1.csv
2026-07-27 23:47:04,609 | INFO     | [DataAdapter] Anomaly statistics for EURGBP-OTC: {'total_calls': 3, 'response_times': [0.004968404769897461, 0.004008054733276367, 0.00647735595703125], 'spike_count': 0, 'zero_volume_count': 0, 'impossible_candle_count': 0, 'consecutive_anomalies': 0, 'avg_response_time': np.float64(0.005151271820068359), 'max_response_time': np.float64(0.00647735595703125), 'min_response_time': np.float64(0.004008054733276367)}
2026-07-27 23:47:04,609 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv
2026-07-27 23:47:04,610 | INFO     | [CSVWriter] Writing 99 rows to data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv
2026-07-27 23:47:04,612 | ERROR    | Error getting future result for EURUSD
Traceback (most recent call last):
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py", line 3641, in get_loc
    return self._engine.get_loc(casted_key)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "pandas/_libs/index.pyx", line 168, in pandas._libs.index.IndexEngine.get_loc
  File "pandas/_libs/index.pyx", line 197, in pandas._libs.index.IndexEngine.get_loc
  File "pandas/_libs/hashtable_class_helper.pxi", line 7668, in pandas._libs.hashtable.PyObjectHashTable.get_item
  File "pandas/_libs/hashtable_class_helper.pxi", line 7676, in pandas._libs.hashtable.PyObjectHashTable.get_item
KeyError: 'zero_volume_detected'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\data_adapter.py", line 266, in _refresh_m1
    completed = self._anomaly_detector.detect_anomalies(completed, symbol)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\anomaly_detector.py", line 251, in detect_anomalies
    result_df = self.detect_zero_volume(result_df, symbol)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\anomaly_detector.py", line 164, in detect_zero_volume
    df['zero_volume_streak'] = (df['zero_volume_detected'] == True).cumsum()
                                ~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\frame.py", line 4378, in __getitem__
    indexer = self.columns.get_loc(key)
              ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexes\base.py", line 3648, in get_loc
    raise KeyError(key) from err
KeyError: 'zero_volume_detected'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\data_adapter.py", line 180, in update
    completed_m1 = self._refresh_m1(symbol, now_naive)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\data_adapter.py", line 280, in _refresh_m1
    raise RuntimeError(f"Zero Tolerance: Anomaly detection failed for {symbol}: {e}")
RuntimeError: Zero Tolerance: Anomaly detection failed for EURUSD: 'zero_volume_detected'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\runner.py", line 231, in run_cycle
    result_val = sym_futures[sym].result()
                 ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\_base.py", line 449, in result
    return self.__get_result()
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\_base.py", line 401, in __get_result
    raise self._exception
  File "C:\Users\BUSOLOVE\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\runner.py", line 125, in fetch_and_save_data
    return self.candle_adapter.update(symbol, broker_epoch=broker_epoch)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_feed\data_adapter.py", line 237, in update
    raise Exception(f"Zero Tolerance: update failed for {symbol}: {e}")
Exception: Zero Tolerance: update failed for EURUSD: Zero Tolerance: Anomaly detection failed for EURUSD: 'zero_volume_detected'
2026-07-27 23:47:04,618 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv
2026-07-27 23:47:04,636 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURGBP-OTC\EURGBP-OTC_M1.csv
2026-07-27 23:47:04,636 | INFO     | [CSVQueue] Queue size: 0
2026-07-27 23:47:04,711 | ERROR    | [market_state_classifier] Critical failure in analyze: [market_state_classifier] Computation failed: [market_state_classifier] Missing required kwarg: candles_dict
Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_evaluate\orchestration\base_engine.py", line 63, in analyze
    result = self._analyze(payload, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_evaluate\orchestration\market_classifier\market_state_classifier.py", line 87, in _analyze
    raise InvalidInputError(f"[{self.ENGINE_NAME}] Missing required kwarg: {req}")
data_evaluate.exceptions.InvalidInputError: [market_state_classifier] Missing required kwarg: candles_dict

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_evaluate\orchestration\base_engine.py", line 65, in analyze
    raise ComputationError(f"[{self.ENGINE_NAME}] Computation failed: {e}") from e
data_evaluate.exceptions.ComputationError: [market_state_classifier] Computation failed: [market_state_classifier] Missing required kwarg: candles_dict
2026-07-27 23:47:04,771 | ERROR    | Orchestrator failed for EURUSD-OTC
Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_evaluate\orchestration\base_engine.py", line 63, in analyze
    result = self._analyze(payload, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\BOT_FINALBOT\FINALBOT_Begin\data_evaluate\orchestration\market_classifier\market_state_classifier.py", line 87, in _analyze
    raise InvalidInputError(f"[{self.ENGINE_NAME}] Missing required kwarg: {req}")
data_evaluate.exceptions.InvalidInputError: [market_state_classifier] Missing required kwarg: candles_dict

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\BOT_FINALBOT\FINALBOT_Begin\runner.py", line 248, in run_cycle
    self.orchestrator.process_cycle(sym)
